214	110
214	118
214	130
214	154
214	200
214	209
214	230
215	4
215	21
215	54
215	60
215	61
215	64
215	66
215	83
215	103
215	114
215	117
215	118
215	151
215	156
215	201
215	212
215	213
215	218
215	224
215	242
215	249
216	9
216	36
216	65
216	77
216	89
216	116
216	205
216	241
217	4
217	7
217	61
217	77
217	94
217	104
217	109
217	121
217	139
217	149
217	150
217	169
217	185
217	186
217	210
217	233
217	236
217	241
217	251
218	14
218	25
218	47
218	48
218	53
218	64
218	83
218	85
218	112
218	158
218	179
218	186
218	200
218	215
218	246
218	253
219	15
219	28
219	56
219	58
219	71
219	86
219	126
219	137
219	151
219	189
219	213
219	233
219	238
219	253
220	28
220	33
220	40
220	51
220	56
220	62
220	63
220	69
220	78
220	91
220	103
220	113
220	120
220	129
220	140
220	152
220	160
220	180
220	242
221	2
221	8
221	31
221	38
221	56
221	58
221	65
221	92
221	113
221	123
221	136
221	157
221	192
221	227
221	229
221	235
221	242
221	254
222	8
222	9
222	56
222	74
222	79
222	85
222	130
222	137
222	150
222	162
222	234
222	244
223	102
223	118
223	119
223	129
223	134
223	146
223	187
223	203
223	229
223	252
223	255
224	5
224	11
224	23
224	56
224	65
224	77
224	113
224	124
224	130
224	134
224	151
224	152
224	157
224	187
224	190
224	209
224	210
224	215
224	247
224	254
225	16
225	34
225	54
225	65
225	67
225	71
225	77
225	100
225	124
225	126
225	148
225	150
225	170
225	178
226	19
226	35
226	39
226	91
226	122
226	149
226	176
226	236
226	253
227	16
227	39
227	45
227	66
227	80
227	96
227	108
227	110
227	125
227	143
227	152
227	156
227	168
227	186
227	221
227	234
227	246
228	0
228	6
228	24
228	36
228	56
228	86
228	93
228	107
228	115
228	116
228	137
228	148
228	149
228	166
228	173
228	176
228	186
228	198
228	210
228	240
229	17
229	28
229	29
229	42
229	50
229	58
229	79
229	80
229	89
229	91
229	112
229	155
229	163
229	167
229	194
229	209
229	221
229	223
229	234
229	244
229	255
230	21
230	24
230	28
230	56
230	58
230	66
230	73
230	114
230	115
230	132
230	162
230	185
230	204
230	214
230	231
230	252
231	3
231	25
231	33
231	57
231	91
231	95
231	108
231	121
231	139
231	189
231	194
231	213
231	230
231	241
231	243
231	250
232	12
232	20
232	25
232	31
232	73
232	105
232	128
232	129
232	134
232	136
232	157
232	171
232	173
232	176
232	194
232	206
232	235
233	6
233	10
233	34
233	43
233	46
233	63
233	64
233	96
233	157
233	171
233	173
233	184
233	196
233	204
233	217
233	219
233	236
233	247
233	250
234	31
234	36
234	40
234	46
234	62
234	68
234	95
234	124
234	128
234	146
234	191
234	203
234	222
234	227
234	229
234	238
234	245
235	8
235	34
235	69
235	81
235	88
235	97
235	112
235	146
235	191
235	194
235	200
235	221
235	232
236	15
236	24
236	37
236	38
236	44
236	79
236	117
236	119
236	127
236	143
236	154
236	165
236	197
236	217
236	226
236	233
237	18
237	23
237	47
237	55
237	88
237	100
237	101
237	110
237	111
237	114
237	115
237	119
237	120
237	133
237	137
237	167
237	208
238	2
238	6
238	61
238	70
238	101
238	104
238	124
238	126
238	155
238	192
238	194
238	213
238	219
238	234
238	252
239	9
239	10
239	13
239	14
239	50
239	57
239	86
239	100
239	113
239	128
239	155
239	163
239	167
239	212
240	5
240	35
240	38
240	42
240	43
240	86
240	106
240	107
240	118
240	121
240	133
240	164
240	178
240	228
241	0
241	28
241	47
241	61
241	76
241	84
241	98
241	124
241	145
241	154
241	165
241	183
241	201
241	216
241	217
241	231
241	247
242	4
242	10
242	24
242	41
242	46
242	50
242	58
242	60
242	70
242	86
242	99
242	179
242	200
242	215
242	220
242	221
243	4
243	20
243	42
243	47
243	75
243	93
243	136
243	137
243	145
243	178
243	180
243	187
243	188
243	191
243	197
243	231
244	14
244	16
244	37
244	118
244	122
244	135
244	149
244	192
244	201
244	222
244	229
244	250
244	253
244	254
245	27
245	39
245	42
245	56
245	63
245	64
245	96
245	97
245	107
245	143
245	156
245	165
245	170
245	178
245	206
245	234
246	16
246	22
246	36
246	47
246	50
246	81
246	109
246	133
246	136
246	143
246	190
246	208
246	212
246	218
246	227
247	1
247	15
247	18
247	43
247	66
247	74
247	87
247	107
247	127
247	147
247	184
247	188
247	197
247	200
247	205
247	211
247	224
247	233
247	241
248	0
248	33
248	50
248	51
248	52
248	62
248	89
248	111
248	112
248	122
248	131
248	141
248	157
248	181
248	184
248	187
248	193
248	207
249	28
249	45
249	53
249	56
249	94
249	145
249	173
249	205
249	215
250	2
250	10
250	37
250	57
250	66
250	79
250	92
250	98
250	99
250	107
250	110
250	114
250	128
250	139
250	144
250	151
250	181
250	182
250	185
250	201
250	231
250	233
250	244
251	32
251	50
251	53
251	60
251	81
251	92
251	101
251	108
251	126
251	127
251	136
251	177
251	189
251	208
251	209
251	217
252	2
252	5
252	17
252	20
252	24
252	30
252	36
252	40
252	61
252	65
252	75
252	78
252	82
252	103
252	124
252	140
252	154
252	157
252	172
252	195
252	223
252	230
252	238
253	3
253	20
253	23
253	66
253	91
253	105
253	119
253	130
253	144
253	156
253	167
253	177
253	179
253	218
253	219
253	226
253	244
253	254
254	18
254	22
254	29
254	33
254	67
254	71
254	81
254	86
254	90
254	92
254	94
254	100
254	103
254	148
254	150
254	185
254	191
254	221
254	224
254	244
254	253
255	13
255	45
255	71
255	79
255	85
255	89
255	135
255	223
255	229
